,latitude,longitude
1067,33.760759,-84.329166
1068,33.760629,-84.328899
1069,33.760321,-84.327412
1070,33.760336,-84.327573
1071,33.762334,-84.332946
1072,33.761352,-84.330549
1073,33.761587,-84.331026
1074,33.761704,-84.331343
1075,33.76177,-84.331618
1076,33.762043,-84.332602
1077,33.762332,-84.33368
1078,33.762239,-84.333294
1079,33.762418,-84.334043
1080,33.762555,-84.334768
1081,33.762535,-84.334891
1082,33.762582,-84.335235
1083,33.762577,-84.335563
1084,33.762564,-84.335945
1085,33.768762,-84.348941
1086,33.799383,-84.367257
1087,33.799555,-84.366595
1088,33.799581,-84.365258
1089,33.799522,-84.364566
1090,33.799433,-84.36388
1091,33.799313,-84.363211
1092,33.798709,-84.361262
1093,33.798162,-84.360039
1094,33.797857,-84.359202
1095,33.795383,-84.345433
1096,33.830814,-84.369209
1097,33.761852,-84.331893
1098,33.802911,-84.382187
1099,33.799676,-84.378675
1100,33.818495,-84.370322
1101,33.818228,-84.369963
1102,33.817984,-84.369536
1103,33.817731,-84.369108
1104,33.817535,-84.368691
1105,33.817467,-84.368245
1106,33.817569,-84.368044
1107,33.817596,-84.36849
1108,33.817683,-84.36878
1109,33.817924,-84.369229
1110,33.818197,-84.369684
1111,33.818566,-84.367231
1112,33.820194,-84.356734
1113,33.817513,-84.367762
1114,33.817582,-84.367268
1115,33.817648,-84.36758
1116,33.816393,-84.366634
1117,33.817595,-84.366854
1118,33.819606,-84.367324
1119,33.819886,-84.367552
1120,33.81754,-84.367058
1121,33.816533,-84.366807
1122,33.82137,-84.367713
1123,33.814691,-84.366694
1124,33.81261,-84.366749
1125,33.812257,-84.366815
1126,33.811789,-84.366837
1127,33.815137,-84.36664
1128,33.812579,-84.366608
1129,33.829819,-84.367678
1130,33.829495,-84.367832
1131,33.814749,-84.366483
1132,33.775733,-84.348391
1133,33.776026,-84.34819
1134,33.778619,-84.345678
1135,33.77542,-84.348649
1136,33.831479,-84.385178
1137,33.80729,-84.393708
1138,33.801744,-84.39286
1139,33.801127,-84.392864
1140,33.802142,-84.39269
1141,33.771206,-84.367809
1142,33.800972,-84.367515
1143,33.803901,-84.339558
1144,33.774293,-84.35996
1145,33.796983,-84.349928
1146,33.797535,-84.349615
1147,33.804136,-84.338887
1148,33.803366,-84.340216
1149,33.771234,-84.370167
1150,33.771226,-84.369743
1151,33.771228,-84.370573
1152,33.817968,-84.380943
1153,33.81589,-84.366701
1154,33.769268,-84.324601
1155,33.769552,-84.324651
1156,33.769742,-84.324741
1157,33.782755,-84.352897
1158,33.783223,-84.352741
1159,33.783773,-84.352445
1160,33.78401,-84.35217
1161,33.784239,-84.351844
1162,33.786885,-84.349978
1163,33.786198,-84.350011
1164,33.785470000000004,-84.350253
1165,33.785142,-84.350421
1166,33.784871,-84.350686
1167,33.78462,-84.351388
1168,33.787554,-84.349929
1169,33.781939,-84.352972
1170,33.78138,-84.352622
1171,33.781455,-84.352662
1172,33.792281,-84.351619
1173,33.791732,-84.351656
1174,33.791253,-84.351395
1175,33.790899,-84.35081
1176,33.790471,-84.350242
1177,33.790099,-84.349877
1178,33.789603,-84.349728
1179,33.789091,-84.349822
1180,33.788633,-84.349926
1181,33.788119,-84.349973
1182,33.817956,-84.35048
1183,33.817718,-84.349755
1184,33.817585,-84.349266
1185,33.817383,-84.348651
1186,33.826699,-84.353991
1187,33.826361,-84.353588
1188,33.829671,-84.35505
1189,33.830066,-84.355416
1190,33.797331,-84.34988799999999
1191,33.819326,-84.370951
1192,33.821984,-84.367321
1193,33.820956,-84.370333
1194,33.820761,-84.369239
1195,33.821565,-84.367376
1196,33.821112,-84.366276
1197,33.8207,-84.358135
1198,33.820765,-84.358836
1199,33.818703,-84.352249
1200,33.818858,-84.352756
1201,33.820511,-84.35746
1202,33.820632,-84.357744
1203,33.820538,-84.362764
1204,33.820607,-84.359076
1205,33.820575,-84.367886
1206,33.820347,-84.367652
1207,33.820702,-84.367238
1208,33.820706,-84.36676
1209,33.820783,-84.367467
1210,33.820797999999996,-84.367646
1211,33.820704,-84.366359
1212,33.820729,-84.365888
1213,33.820384,-84.357095
1214,33.78342,-84.354066
1215,33.77807,-84.346342
1216,33.778283,-84.346115
1217,33.777495,-84.346923
1218,33.777617,-84.346826
1219,33.777817,-84.346619
1220,33.764514,-84.332984
1221,33.764985,-84.33295
1222,33.764807,-84.333661
1223,33.827921,-84.366958
1224,33.828325,-84.366873
1225,33.828775,-84.36504
1226,33.831188,-84.361953
1227,33.831457,-84.361606
1228,33.797787,-84.369613
1229,33.800274,-84.371513
1230,33.79986,-84.371191
1231,33.799584,-84.370981
1232,33.799169,-84.370666
1233,33.810965,-84.369331
1234,33.810878,-84.369769
1235,33.81068,-84.370463
1236,33.810685,-84.370955
1237,33.798907,-84.370452
1238,33.798488,-84.370134
1239,33.798074,-84.369815
1240,33.780875,-84.368683
1241,33.787483,-84.367191
1242,33.810643999999996,-84.368266
1243,33.802975,-84.368518
1244,33.803534,-84.36802
1245,33.802244,-84.369966
1246,33.802601,-84.369438
1247,33.766522,-84.349001
1248,33.767749,-84.34897
1249,33.768183,-84.348961
1250,33.768511,-84.348965
1251,33.769349,-84.348929
1252,33.769601,-84.348948
1253,33.770937,-84.348923
1254,33.77048,-84.348935
1255,33.771533,-84.348923
1256,33.771781,-84.348926
1257,33.765967,-84.349032
1258,33.770717,-84.349074
1259,33.768083,-84.349073
1260,33.767387,-84.349087
1261,33.766282,-84.34912
1262,33.765836,-84.349134
1263,33.769105,-84.349078
1264,33.768493,-84.34907
1265,33.767766,-84.348908
1266,33.771262,-84.349076
1267,33.823508,-84.367183
1268,33.823689,-84.366939
1269,33.822968,-84.363089
1270,33.823091,-84.363468
1271,33.823227,-84.363892
1272,33.823434,-84.364986
1273,33.823459,-84.36538
1274,33.823506,-84.365849
1275,33.823618,-84.366536
1276,33.802572,-84.392948
1277,33.802365,-84.392921
1278,33.802496,-84.392774
1279,33.771183,-84.365036
1280,33.771205,-84.368249
1281,33.771213,-84.36878
1282,33.771206,-84.369225
1283,33.771087,-84.363379
1284,33.771085,-84.362226
1285,33.771209,-84.366296
1286,33.771193,-84.366893
1287,33.771183,-84.364336
1288,33.771221,-84.365541
1289,33.771235,-84.34454
1290,33.783381,-84.354462
1291,33.783337,-84.354579
1292,33.783025,-84.354409
1293,33.782649,-84.354325
1294,33.780918,-84.353323
1295,33.771366,-84.352478
1296,33.771669,-84.352474
1297,33.771935,-84.352489
1298,33.772205,-84.352478
1299,33.772484,-84.352492
1300,33.772725,-84.352472
1301,33.773015,-84.352497
1302,33.773438,-84.352495
1303,33.793213,-84.351589
1304,33.793062,-84.351699
1305,33.792841,-84.351961
1306,33.792533,-84.352361
1307,33.792384,-84.352664
1308,33.790869,-84.355231
1309,33.7928,-84.351538
1310,33.775658,-84.352468
1311,33.775938,-84.352455
1312,33.776219,-84.35246
1313,33.776491,-84.35245
1314,33.776650000000004,-84.35247
1315,33.782035,-84.35417699999999
1316,33.776766,-84.352474
1317,33.777114,-84.352481
1318,33.777315,-84.352507
1319,33.773261,-84.352491
1320,33.797775,-84.359563
1321,33.797237,-84.359277
1322,33.796693,-84.359105
1323,33.796397999999996,-84.359042
1324,33.796106,-84.358985
1325,33.795851,-84.358901
1326,33.79532,-84.35879
1327,33.794736,-84.358631
1328,33.794308,-84.358392
1329,33.794028,-84.358147
1330,33.793768,-84.357911
1331,33.79322,-84.357336
1332,33.792733,-84.356886
1333,33.792485,-84.356659
1334,33.796966,-84.359163
1335,33.791719,-84.356029
1336,33.791255,-84.355635
1337,33.790736,-84.354547
1338,33.790637,-84.353825
1339,33.790532999999996,-84.35307
1340,33.790350000000004,-84.352351
1341,33.790037,-84.351615
1342,33.789695,-84.351004
1343,33.789335,-84.350522
1344,33.782313,-84.352904
1345,33.814277,-84.366702
1346,33.813987,-84.366736
1347,33.811,-84.379031
1348,33.809284,-84.380634
1349,33.804958,-84.39278
1350,33.804885,-84.393331
1351,33.772932,-84.331655
1352,33.830714,-84.386389
1353,33.830504,-84.386347
1354,33.808953,-84.393149
1355,33.807093,-84.393935
1356,33.804353,-84.393546
1357,33.806748,-84.393803
1358,33.807865,-84.393616
1359,33.831314,-84.385735
1360,33.797386,-84.389595
1361,33.797538,-84.389526
1362,33.798057,-84.390389
1363,33.808714,-84.394018
1364,33.808644,-84.393582
1365,33.806475,-84.394047
1366,33.804108,-84.393276
1367,33.804748000000004,-84.393521
1368,33.801414,-84.392889
1369,33.803717,-84.393108
1370,33.799533,-84.392768
1371,33.801213,-84.367553
1372,33.798512,-84.368105
1373,33.799021,-84.367827
1374,33.799713,-84.367758
1375,33.801645,-84.36739
1376,33.802333,-84.367292
1377,33.803595,-84.367161
1378,33.804048,-84.36762
1379,33.803905,-84.36733
1380,33.80313,-84.367192
1381,33.802699,-84.367297
1382,33.802189,-84.367352
1383,33.800622,-84.367635
1384,33.800152,-84.36775
1385,33.799366,-84.367912
1386,33.798831,-84.368078
1387,33.806491,-84.366829
1388,33.806043,-84.367092
1389,33.805489,-84.367395
1390,33.804981,-84.367514
1391,33.804408,-84.36756
1392,33.804389,-84.36734
1393,33.804702,-84.367386
1394,33.797422,-84.368669
1395,33.798033,-84.36829
1396,33.79852,-84.368237
1397,33.798152,-84.36834
1398,33.797787,-84.368555
1399,33.797454,-84.369352
1400,33.807665,-84.36609
1401,33.807733,-84.365665
1402,33.803029,-84.367156
1403,33.808676,-84.36575
1404,33.797219,-84.368778
1405,33.805879,-84.367025
1406,33.810255,-84.36792
1407,33.809984,-84.367745
1408,33.808097,-84.365822
1409,33.808403,-84.36594
1410,33.808442,-84.366354
1411,33.808224,-84.366139
1412,33.807957,-84.366018
1413,33.809342,-84.367212
1414,33.808893,-84.366777
1415,33.808674,-84.366558
1416,33.809209,-84.366953
1417,33.80955,-84.36727
1418,33.809732,-84.367557
1419,33.83134,-84.36812
1420,33.818453,-84.370046
1421,33.822233,-84.367293
1422,33.822709,-84.367261
1423,33.824285,-84.367129
1424,33.825056000000004,-84.367083
1425,33.825314,-84.367249
1426,33.824646,-84.367309
1427,33.824391,-84.367324
1428,33.823961,-84.367354
1429,33.816848,-84.366697
1430,33.818891,-84.367077
1431,33.819985,-84.367385
1432,33.819222,-84.367352
1433,33.818161,-84.366951
1434,33.817896,-84.367148
1435,33.821325,-84.368269
1436,33.820656,-84.368761
1437,33.820594,-84.368428
1438,33.821277,-84.367619
1439,33.82368,-84.36714
1440,33.810895,-84.366698
1441,33.812025,-84.366648
1442,33.813936,-84.366512
1443,33.815468,-84.366491
1444,33.811379,-84.366658
1445,33.825641,-84.366974
1446,33.82613,-84.36698
1447,33.826672,-84.366973
1448,33.828822,-84.367485
1449,33.829403,-84.367639
1450,33.831294,-84.367969
1451,33.828911,-84.367679
1452,33.828547,-84.367561
1453,33.826638,-84.367202
1454,33.826395,-84.367185
1455,33.825946,-84.367205
1456,33.805317,-84.367343
1457,33.816004,-84.366535
1458,33.809004,-84.365721
1459,33.809481,-84.365814
1460,33.809398,-84.365926
1461,33.808894,-84.36589
1462,33.810173,-84.366113
1463,33.810643999999996,-84.36641
1464,33.810408,-84.366533
1465,33.80979,-84.366067
1466,33.831197,-84.356382
1467,33.773859,-84.36057
1468,33.773744,-84.369537
1469,33.773509,-84.368305
1470,33.773698,-84.363275
1471,33.773746,-84.362209
1472,33.773745,-84.362957
1473,33.773772,-84.361633
1474,33.773682,-84.360345
1475,33.773672,-84.359654
1476,33.77377,-84.358796
1477,33.77378,-84.357235
1478,33.773792,-84.356501
1479,33.773781,-84.355433
1480,33.773759,-84.353418
1481,33.77378,-84.352131
1482,33.773789,-84.350154
1483,33.773783,-84.349416
1484,33.773794,-84.349759
1485,33.773876,-84.350452
1486,33.773976,-84.351733
1487,33.773897,-84.353909
1488,33.773899,-84.354725
1489,33.773874,-84.355082
1490,33.773863,-84.356244
1491,33.773865,-84.356953
1492,33.773877,-84.358312
1493,33.773865,-84.359221
1494,33.773865,-84.361226
1495,33.773876,-84.362697
1496,33.773884,-84.356545
1497,33.7740667,-84.3618283
1498,33.773614,-84.363803
1499,33.773557,-84.364023
1500,33.77347,-84.364352
1501,33.773393,-84.36469
1502,33.773427,-84.364518
1503,33.773424,-84.365128
1504,33.773441,-84.365911
1505,33.773486,-84.366431
1506,33.773519,-84.36714
1507,33.773575,-84.367654
1508,33.773648,-84.368094
1509,33.773421,-84.367734
1510,33.773414,-84.367589
1511,33.7734,-84.367224
1512,33.773376,-84.366399
1513,33.773324,-84.366141
1514,33.773316,-84.365868
1515,33.773285,-84.365439
1516,33.773256,-84.365312
1517,33.773216,-84.364991
1518,33.773725,-84.354484
1519,33.773739,-84.368638
1520,33.773884,-84.370349
1521,33.773669,-84.34893
1522,33.774847,-84.348941
1523,33.773941,-84.349052
1524,33.773386,-84.349042
1525,33.772377,-84.375774
1526,33.793483,-84.345418
1527,33.79788,-84.383125
1528,33.801526,-84.38109
1529,33.800662,-84.380357
1530,33.831329,-84.384334
1531,33.83108,-84.383421
1532,33.774268,-84.34895
1533,33.77451,-84.348942
1534,33.775296,-84.356333
1535,33.775454,-84.357079
1536,33.775474,-84.3576
1537,33.775458,-84.358317
1538,33.775487,-84.358755
1539,33.775477,-84.359135
1540,33.775463,-84.359592
1541,33.775478,-84.359939
1542,33.775465,-84.36044
1543,33.775462,-84.360746
1544,33.775476,-84.36107
1545,33.775475,-84.36143
1546,33.775408,-84.362224
1547,33.775386,-84.362591
1548,33.775454,-84.361857
1549,33.77535,-84.363345
1550,33.775381,-84.356008
1551,33.77537,-84.355526
1552,33.775381,-84.35499
1553,33.775385,-84.354035
1554,33.775379,-84.35319
1555,33.775379,-84.352798
1556,33.775498,-84.354517
1557,33.775135,-84.348966
1558,33.765679,-84.34919
1559,33.836404,-84.436632
1560,33.820393,-84.35121
1561,33.771067,-84.362766
1562,33.773902,-84.351129
1563,33.773792,-84.348788
1564,33.799108,-84.393285
1565,33.820579,-84.361688
1566,33.830938,-84.385861
1567,33.797798,-84.389886
1568,33.807615,-84.393865
1569,33.805684,-84.394067
1570,33.805193,-84.393784
1571,33.806169,-84.393834
1572,33.807564,-84.393646
1573,33.80322,-84.3932
1574,33.803835,-84.393245
1575,33.770156,-84.348947
1576,33.773132,-84.348899
1577,33.772889,-84.34904
1578,33.773104000000004,-84.349039
1579,33.773665,-84.369013
1580,33.773777,-84.355827
1581,33.773749,-84.352614
1582,33.773798,-84.351386
1583,33.773802,-84.35084
1584,33.773945,-84.353053
1585,33.773876,-84.357808
1586,33.773702,-84.363611
1587,33.773907,-84.369339
1588,33.773728,-84.35247
1589,33.77401,-84.352446
1590,33.773778,-84.370021
1591,33.773922,-84.370059
1592,33.773718,-84.358166
1593,33.782221,-84.356148
1594,33.782255,-84.355834
1595,33.782266,-84.355402
1596,33.782297,-84.355091
1597,33.78234,-84.355147
1598,33.782282,-84.354822
1599,33.782448,-84.353811
1600,33.781914,-84.360527
1601,33.78194,-84.360276
1602,33.781961,-84.360005
1603,33.781979,-84.359671
1604,33.782015,-84.359292
1605,33.782031,-84.358926
1606,33.781645,-84.364695
1607,33.781658,-84.364085
1608,33.7817,-84.363772
1609,33.78176,-84.363318
1610,33.781442,-84.366345
1611,33.781547,-84.365956
1612,33.781605,-84.365361
1613,33.78162,-84.365048
1614,33.78167,-84.364304
1615,33.781748,-84.362994
1616,33.781778,-84.362581
1617,33.781814,-84.362135
1618,33.781832,-84.361688
1619,33.78206,-84.358576
1620,33.782092,-84.358276
1621,33.782106,-84.357911
1622,33.78214,-84.357577
1623,33.782193,-84.357131
1624,33.782179,-84.356828
1625,33.782195,-84.356493
1626,33.78156,-84.366494
1627,33.781529,-84.36675
1628,33.781449,-84.36715
1629,33.78133,-84.367528
1630,33.781266,-84.367715
1631,33.78108,-84.368043
1632,33.781053,-84.367903
1633,33.780253,-84.349092
1634,33.78228,-84.354268
1635,33.782403,-84.354637
1636,33.806493,-84.367386
1637,33.814956,-84.353096
1638,33.826427,-84.419357
1639,33.827304,-84.420975
1640,33.826702,-84.419915
1641,33.82609,-84.41866
1642,33.823786,-84.402909
1643,33.823061,-84.40288
1644,33.820754,-84.40288
1645,33.822352,-84.402865
1646,33.835391,-84.406276
1647,33.834876,-84.405984
1648,33.824649,-84.409987
1649,33.835718,-84.405539
1650,33.83232,-84.408804
1651,33.833377,-84.408513
1652,33.835585,-84.406068
1653,33.828686,-84.409617
1654,33.830271,-84.410362
1655,33.829246,-84.409504
1656,33.830393,-84.409252
1657,33.836028999999996,-84.405465
1658,33.836477,-84.404996
1659,33.825328999999996,-84.410162
1660,33.83428,-84.408026
1661,33.831214,-84.40906
1662,33.83518,-84.40695
1663,33.826289,-84.409952
1664,33.827357,-84.40998
1665,33.828077,-84.409516
1666,33.836668,-84.403494
1667,33.83636,-84.403899
1668,33.836354,-84.40449
1669,33.834932,-84.396646
1670,33.835767,-84.398681
1671,33.834803,-84.404922
1672,33.835096,-84.403962
1673,33.835614,-84.40295
1674,33.835909,-84.40235
1675,33.83591,-84.401589
1676,33.835918,-84.400863
1677,33.835991,-84.399987
1678,33.83598,-84.399602
1679,33.835495,-84.397895
1680,33.822248,-84.442379
1681,33.827111,-84.414172
1682,33.827803,-84.413513
1683,33.82438,-84.43249
1684,33.824367,-84.431057
1685,33.816613,-84.416015
1686,33.816489,-84.419637
1687,33.816593,-84.418603
1688,33.816433,-84.417799
1689,33.8165,-84.416966
1690,33.816684,-84.419028
1691,33.828107,-84.43072
1692,33.828085,-84.430069
1693,33.828083,-84.42943
1694,33.82455,-84.429353
1695,33.820383,-84.429254
1696,33.821431,-84.429234
1697,33.824669,-84.429736
1698,33.823464,-84.429333
1699,33.822572,-84.429319
1700,33.828209,-84.429338
1701,33.826934,-84.429344
1702,33.826477,-84.429336
1703,33.821194,-84.454095
1704,33.821185,-84.455139
1705,33.821315,-84.45596
1706,33.821345,-84.456204
1707,33.820814,-84.459268
1708,33.820719,-84.459487
1709,33.820568,-84.459782
1710,33.820399,-84.460094
1711,33.820198,-84.460522
1712,33.819929,-84.462108
1713,33.820025,-84.460897
1714,33.820996,-84.458637
1715,33.821169,-84.457996
1716,33.820318,-84.449371
1717,33.82035,-84.449661
1718,33.820411,-84.449926
1719,33.820479,-84.450289
1720,33.820531,-84.450575
1721,33.820701,-84.45149
1722,33.820787,-84.452002
1723,33.820911,-84.452593
1724,33.820996,-84.453055
1725,33.821055,-84.453416
1726,33.821116,-84.453745
1727,33.821267,-84.454476
1728,33.825706,-84.402726
1729,33.825179,-84.403896
1730,33.823709,-84.405029
1731,33.824528,-84.405175
1732,33.82387,-84.405556
1733,33.823781,-84.405745
1734,33.826577,-84.402632
1735,33.815754,-84.419617
1736,33.815324,-84.419805
1737,33.817269,-84.419679
1738,33.817835,-84.419334
1739,33.832032,-84.397353
1740,33.832742,-84.397957
1741,33.828695,-84.412335
1742,33.830477,-84.412112
1743,33.829955,-84.412097
1744,33.829591,-84.412477
1745,33.829174,-84.412291
1746,33.829111,-84.411907
1747,33.835127,-84.408085
1748,33.835113,-84.409339
1749,33.834424,-84.410236
1750,33.833458,-84.410911
1751,33.828201,-84.419222
1752,33.827571,-84.419672
1753,33.827233,-84.420013
1754,33.826996,-84.420465
1755,33.824563,-84.453466
1756,33.824159,-84.452886
1757,33.823898,-84.452321
1758,33.824845,-84.454823
1759,33.820218,-84.448536
1760,33.820332,-84.448159
1761,33.820406,-84.449375
1762,33.820905,-84.429237
1763,33.830798,-84.421381
1764,33.829517,-84.423052
1765,33.830202,-84.422509
1766,33.83056,-84.422212
1767,33.83084,-84.421851
1768,33.830761,-84.420123
1769,33.83048,-84.419278
1770,33.829616,-84.41906
1771,33.82009,-84.41948
1772,33.819383,-84.417676
1773,33.821198,-84.418811
1774,33.821235,-84.418188
1775,33.820966,-84.417884
1776,33.820588,-84.417953
1777,33.819561,-84.418668
1778,33.820158,-84.418215
1779,33.821001,-84.420271
1780,33.820686,-84.419916
1781,33.820292,-84.435711
1782,33.820191,-84.448948
1783,33.822136,-84.446365
1784,33.820544,-84.436194
1785,33.821863,-84.439059
1786,33.822338,-84.441433
1787,33.822123,-84.442786
1788,33.82201,-84.44328
1789,33.821948,-84.443651
1790,33.820664,-84.447811
1791,33.820896,-84.447524
1792,33.821156,-84.447202
1793,33.820156,-84.435078
1794,33.825679,-84.398222
1795,33.823128,-84.398202
1796,33.824415,-84.398214
1797,33.824975,-84.39819
1798,33.823792,-84.398532
1799,33.820803,-84.398228
1800,33.823785,-84.398222
1801,33.822557,-84.39821
1802,33.826256,-84.398749
1803,33.827385,-84.401256
1804,33.828144,-84.401197
1805,33.826584,-84.400691
1806,33.826321,-84.399671
1807,33.826262,-84.400004
1808,33.827369,-84.430075
1809,33.826759,-84.431144
1810,33.830819,-84.413695
1811,33.83112,-84.414329
1812,33.832583,-84.411687
1813,33.831561,-84.413175
1814,33.832262,-84.409414
1815,33.832412,-84.410282
1816,33.83034,-84.414264
1817,33.829603,-84.415206
1818,33.83322,-84.431299
1819,33.833614,-84.431669
1820,33.835616,-84.409263
1821,33.820466,-84.440894
1822,33.821351,-84.441517
1823,33.82104,-84.442481
1824,33.820761,-84.442604
1825,33.820414,-84.442451
1826,33.82022,-84.442215
1827,33.820883,-84.440768
1828,33.821139,-84.440412
1829,33.821222,-84.439765
1830,33.820485,-84.439709
1831,33.814822,-84.419196
1832,33.814952,-84.418324
1833,33.815022,-84.417375
1834,33.815076,-84.416469
1835,33.814825,-84.416716
1836,33.836254,-84.396656
1837,33.83524,-84.397337
1838,33.83561,-84.396501
1839,33.836894,-84.396708
1840,33.822527,-84.431889
1841,33.821845,-84.433246
1842,33.821592,-84.434572
1843,33.822841,-84.433171
1844,33.823365,-84.432866
1845,33.822941,-84.431161
1846,33.822253,-84.4303
1847,33.82347,-84.43219
1848,33.822003,-84.42926
1849,33.821287,-84.433193
1850,33.820627,-84.432355
1851,33.822182,-84.434596
1852,33.82298,-84.434507
1853,33.830234,-84.417578
1854,33.829661,-84.417946
1855,33.830754999999996,-84.416806
1856,33.830471,-84.416667
1857,33.835839,-84.41961
1858,33.836498,-84.419782
1859,33.832072,-84.417691
1860,33.831739,-84.417487
1861,33.822537,-84.415789
1862,33.826847,-84.416647
1863,33.827561,-84.416396
1864,33.835182,-84.41953
1865,33.830167,-84.41653
1866,33.826503,-84.416748
1867,33.8261,-84.41681
1868,33.819807,-84.416478
1869,33.836224,-84.419675
1870,33.835524,-84.41952
1871,33.834986,-84.419465
1872,33.83452,-84.419425
1873,33.83418,-84.419301
1874,33.833853,-84.419187
1875,33.833598,-84.418947
1876,33.833331,-84.418668
1877,33.833076,-84.418465
1878,33.831282,-84.41712
1879,33.818331,-84.416542
1880,33.820186,-84.41661
1881,33.819157,-84.417
1882,33.818051,-84.416185
1883,33.825303,-84.416654
1884,33.820561,-84.416392
1885,33.820898,-84.416122
1886,33.823862,-84.416041
1887,33.82426,-84.416183
1888,33.824972,-84.416472
1889,33.821448,-84.415923
1890,33.821853,-84.415829
1891,33.822956,-84.415815
1892,33.823448,-84.41593
1893,33.831056,-84.416975
1894,33.829814,-84.416385
1895,33.827935,-84.416202
1896,33.827114,-84.416588
1897,33.825089,-84.434302
1898,33.822673,-84.435994
1899,33.823812,-84.435081
1900,33.824004,-84.434852
1901,33.824249,-84.434653
1902,33.824641,-84.434307
1903,33.825406,-84.434653
1904,33.825476,-84.435141
1905,33.823571,-84.435832
1906,33.82484,-84.435855
1907,33.823811,-84.436004
1908,33.821599,-84.435988
1909,33.820883,-84.436068
1910,33.832362,-84.40375
1911,33.832354,-84.404433
1912,33.832155,-84.404852
1913,33.831716,-84.405467
1914,33.831576,-84.405835
1915,33.823818,-84.401568
1916,33.823886,-84.402235
1917,33.823686,-84.403556
1918,33.823663,-84.400137
1919,33.823638,-84.404315
1920,33.823986,-84.406914
1921,33.823924,-84.406522
1922,33.835043,-84.426853
1923,33.836224,-84.433319
1924,33.836127,-84.434201
1925,33.829702,-84.439033
1926,33.830806,-84.438465
1927,33.833183,-84.436231
1928,33.831647,-84.437953
1929,33.831402,-84.43741
1930,33.828905,-84.440405
1931,33.828307,-84.441374
1932,33.827522,-84.44205
1933,33.826856,-84.441684
1934,33.832489,-84.437118
1935,33.835586,-84.43494
1936,33.834682,-84.435327
1937,33.835358,-84.435413
1938,33.833894,-84.435728
1939,33.821338,-84.456624
1940,33.820456,-84.462088
1941,33.82533,-84.448854
1942,33.819473,-84.462117
1943,33.819755,-84.462142
1944,33.822333,-84.441929
1945,33.822218,-84.440078
1946,33.822081,-84.439584
1947,33.833762,-84.425545
1948,33.836327,-84.427576
1949,33.835733,-84.427524
1950,33.834327,-84.426471
1951,33.820394,-84.401403
1952,33.821301,-84.401411
1953,33.822952,-84.401391
1954,33.823701,-84.400827
1955,33.835164,-84.423573
1956,33.835863,-84.42318
1957,33.835496,-84.423365
1958,33.833527,-84.425158
1959,33.825265,-84.44543
1960,33.826071,-84.443766
1961,33.83398,-84.424451
1962,33.828857,-84.436365
1963,33.830691,-84.429089
1964,33.824969,-84.445907
1965,33.824681,-84.446241
1966,33.824316,-84.446662
1967,33.823302,-84.44874
1968,33.822993,-84.44908
1969,33.822659,-84.449404
1970,33.821647,-84.450149
1971,33.824095,-84.446615
1972,33.828674,-84.436972
1973,33.825445,-84.445015
1974,33.828482,-84.437633
1975,33.828291,-84.437975
1976,33.828063,-84.438328
1977,33.826377,-84.442417
1978,33.826252,-84.44334
1979,33.821118,-84.450576
1980,33.825833,-84.444157
1981,33.825607,-84.444595
1982,33.826315,-84.441772
1983,33.826434,-84.44115
1984,33.829204,-84.435067
1985,33.829355,-84.434468
1986,33.829521,-84.433772
1987,33.829709,-84.433185
1988,33.826667,-84.440499
1989,33.827372,-84.439351
1990,33.827858,-84.438646
1991,33.829931,-84.432552
1992,33.830487,-84.43076
1993,33.830602999999996,-84.430295
1994,33.830726,-84.429773
1995,33.830663,-84.428427
1996,33.830719,-84.427824
1997,33.830818,-84.427393
1998,33.834577,-84.423975
1999,33.834882,-84.423737
2000,33.75016685,-84.38851064
2001,33.75006027,-84.38831673
2002,33.74982793,-84.38789176
2003,33.74971543,-84.38766502
2004,33.74958647,-84.38742508
2005,33.74964991,-84.38723136
2006,33.74930943,-84.38704127
2007,33.74921572,-84.38722631
2008,33.74946182,-84.38756519
2009,33.74957295,-84.38779122
2010,33.74974628,-84.38816386
2011,33.74990994,-84.38848357
2012,33.74996689,-84.38861777
2013,33.75000485,-84.3886651
2014,33.75017979,-84.38887224
2015,33.75038173,-84.38925408
2016,33.75049655,-84.38946846
2017,33.7506192,-84.38969426
2018,33.75089666,-84.38971734
2019,33.75078261,-84.38963638
2020,33.75061588,-84.38934855
2021,33.7504297,-84.38897806
2022,33.75095598,-84.38993188
2023,33.75096012,-84.38984771
2024,33.75110728,-84.39019578
2025,33.75122156,-84.390422
2026,33.75140627,-84.39073665
2027,33.75146658,-84.39075355
2028,33.75157508,-84.39097242
2029,33.75157422,-84.39100361
2030,33.75169991,-84.39127835
2031,33.7517795,-84.3914417
2032,33.75192285,-84.3916754
2033,33.7520426,-84.39192305
2034,33.75212499,-84.39199528
2035,33.7522047,-84.39211713
2036,33.75220324,-84.39218387
2037,33.75245478,-84.39264681
2038,33.75250973,-84.39266525
2039,33.75257286,-84.39286584
2040,33.75243525,-84.39294527
2041,33.75237879,-84.39292787
2042,33.75228955,-84.39275375
2043,33.75229946,-84.39273109
2044,33.75206605,-84.39229203
2045,33.75203134,-84.39227294
2046,33.75193192,-84.39214902
2047,33.75179016,-84.39180409
2048,33.75173042,-84.39168183
2049,33.75160426,-84.39143659
2050,33.75144285,-84.39115727
2051,33.75124017,-84.39078738
2052,33.75122921,-84.39083726
2053,33.75110313,-84.39057899
