NIBRS Code Name,Longitude,Latitude
Motor Vehicle Theft,-84.448749,33.724699
All Other Larceny,-84.448749,33.724699
All Other Larceny,-84.426397,33.724708
Theft From Motor Vehicle,-84.426397,33.724708
Theft From Motor Vehicle,-84.426397,33.724708
All Other Larceny,-84.425512,33.724717
Simple Assault,-84.437829,33.724728
Motor Vehicle Theft,-84.430593,33.724739
Destruction/Damage/Vandalism of Property,-84.378899,33.724752
Motor Vehicle Theft,-84.378899,33.724752
Drug/Narcotic Violations,-84.392806,33.724765
Rape,-84.424992,33.724771
Destruction/Damage/Vandalism of Property,-84.368114,33.724779
Theft From Building,-84.425085,33.724824
Theft From Building,-84.462206,33.724826
Motor Vehicle Theft,-84.367117,33.724831
Drug/Narcotic Violations,-84.50818,33.724832
Weapon Law Violations,-84.50818,33.724832
Theft From Motor Vehicle,-84.431076,33.724839
Theft From Building,-84.40019,33.724846
Simple Assault,-84.399799,33.724871
Burglary/Breaking & Entering,-84.405102,33.724877
Destruction/Damage/Vandalism of Property,-84.406111,33.724891
Motor Vehicle Theft,-84.406111,33.724891
Credit Card/Automated Teller Machine Fraud,-84.438919,33.724893
Wire Fraud,-84.408724,33.72491
Motor Vehicle Theft,-84.396502,33.724915
Burglary/Breaking & Entering,-84.396502,33.724915
Theft From Motor Vehicle,-84.396502,33.724915
Theft From Motor Vehicle,-84.42586,33.724915
Theft From Motor Vehicle,-84.396502,33.724915
Burglary/Breaking & Entering,-84.396502,33.724915
False Pretenses/Swindle/Confidence Game,-84.396502,33.724915
Burglary/Breaking & Entering,-84.42586,33.724915
Theft From Motor Vehicle,-84.396502,33.724915
Simple Assault,-84.396502,33.724915
Motor Vehicle Theft,-84.396502,33.724915
False Pretenses/Swindle/Confidence Game,-84.406923,33.724921
Theft From Motor Vehicle,-84.414487,33.724934
Motor Vehicle Theft,-84.444089,33.724944
Weapon Law Violations,-84.400993,33.72495
Theft From Motor Vehicle,-84.400993,33.72495
Theft From Motor Vehicle,-84.395946,33.724956
Destruction/Damage/Vandalism of Property,-84.395946,33.724956
Motor Vehicle Theft,-84.395946,33.724956
Intimidation,-84.395946,33.724956
Simple Assault,-84.395946,33.724956
Burglary/Breaking & Entering,-84.395946,33.724956
Motor Vehicle Theft,-84.395946,33.724956
Destruction/Damage/Vandalism of Property,-84.395946,33.724956
Theft From Motor Vehicle,-84.395946,33.724956
Theft From Motor Vehicle,-84.395946,33.724956
Motor Vehicle Theft,-84.395946,33.724956
Motor Vehicle Theft,-84.395946,33.724956
Destruction/Damage/Vandalism of Property,-84.395946,33.724956
Theft From Motor Vehicle,-84.395946,33.724956
Simple Assault,-84.395946,33.724956
Destruction/Damage/Vandalism of Property,-84.461533,33.724965
All Other Larceny,-84.461533,33.724965
Simple Assault,-84.461533,33.724965
Theft From Motor Vehicle,-84.437311,33.724973
Drug/Narcotic Violations,-84.390794,33.724975
Motor Vehicle Theft,-84.443473,33.724979
All Other Larceny,-84.436727,33.724995
Robbery,-84.378296,33.724995
Motor Vehicle Theft,-84.352889,33.724996
Motor Vehicle Theft,-84.352889,33.724996
Theft From Motor Vehicle,-84.388059,33.725004
Motor Vehicle Theft,-84.388059,33.725004
Motor Vehicle Theft,-84.388059,33.725004
Simple Assault,-84.388059,33.725004
Motor Vehicle Theft,-84.388059,33.725004
False Pretenses/Swindle/Confidence Game,-84.388059,33.725004
Simple Assault,-84.388059,33.725004
Simple Assault,-84.388059,33.725004
Destruction/Damage/Vandalism of Property,-84.388059,33.725004
Drug/Narcotic Violations,-84.388059,33.725004
All Other Larceny,-84.388059,33.725004
Weapon Law Violations,-84.388059,33.725004
Aggravated Assault,-84.388059,33.725004
Motor Vehicle Theft,-84.388059,33.725004
Theft From Motor Vehicle,-84.388059,33.725004
Simple Assault,-84.388059,33.725004
Burglary/Breaking & Entering,-84.40299,33.725007
Simple Assault,-84.379544,33.725017
Aggravated Assault,-84.401893,33.725017
False Pretenses/Swindle/Confidence Game,-84.420545,33.725029
Impersonation,-84.427213,33.725038
Aggravated Assault,-84.382139,33.72505
Motor Vehicle Theft,-84.368727,33.725054
Motor Vehicle Theft,-84.385781,33.72506
Simple Assault,-84.385781,33.72506
Motor Vehicle Theft,-84.353408,33.725078
Burglary/Breaking & Entering,-84.424902,33.725091
Burglary/Breaking & Entering,-84.424902,33.725091
Motor Vehicle Theft,-84.374714,33.725093
Intimidation,-84.374714,33.725093
Burglary/Breaking & Entering,-84.395666,33.725099
Purse-snatching,-84.424954,33.725107
Theft From Motor Vehicle,-84.420832,33.725127
Aggravated Assault,-84.420832,33.725127
Burglary/Breaking & Entering,-84.398619,33.725133
Motor Vehicle Theft,-84.398619,33.725133
Theft From Motor Vehicle,-84.39947,33.725142
Intimidation,-84.379967,33.725143
Simple Assault,-84.402193,33.72515
Aggravated Assault,-84.402193,33.72515
Burglary/Breaking & Entering,-84.427621,33.725153
Credit Card/Automated Teller Machine Fraud,-84.440504,33.725154
Simple Assault,-84.403831,33.725155
Simple Assault,-84.403831,33.725155
Theft From Motor Vehicle,-84.437826,33.725158
Simple Assault,-84.402209,33.725158
Destruction/Damage/Vandalism of Property,-84.402209,33.725158
Destruction/Damage/Vandalism of Property,-84.376009,33.725165
Burglary/Breaking & Entering,-84.401456,33.725166
Theft From Motor Vehicle,-84.441932,33.725174
Credit Card/Automated Teller Machine Fraud,-84.402658,33.725175
Destruction/Damage/Vandalism of Property,-84.404616,33.725178
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Motor Vehicle Theft,-84.450135,33.725182
Wire Fraud,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Credit Card/Automated Teller Machine Fraud,-84.450135,33.725182
All Other Larceny,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Credit Card/Automated Teller Machine Fraud,-84.450135,33.725182
Intimidation,-84.450135,33.725182
All Other Larceny,-84.450135,33.725182
Wire Fraud,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Credit Card/Automated Teller Machine Fraud,-84.450135,33.725182
Drug/Narcotic Violations,-84.450135,33.725182
Credit Card/Automated Teller Machine Fraud,-84.450135,33.725182
Theft From Motor Vehicle,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Motor Vehicle Theft,-84.450135,33.725182
Aggravated Assault,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Weapon Law Violations,-84.450135,33.725182
False Pretenses/Swindle/Confidence Game,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Credit Card/Automated Teller Machine Fraud,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Burglary/Breaking & Entering,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
False Pretenses/Swindle/Confidence Game,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
False Pretenses/Swindle/Confidence Game,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Drug/Narcotic Violations,-84.450135,33.725182
Intimidation,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Wire Fraud,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
False Pretenses/Swindle/Confidence Game,-84.450135,33.725182
Theft From Motor Vehicle,-84.450135,33.725182
All Other Larceny,-84.450135,33.725182
Theft of Motor Vehicle Parts or Accessories,-84.450135,33.725182
Drug/Narcotic Violations,-84.450135,33.725182
Burglary/Breaking & Entering,-84.450135,33.725182
Intimidation,-84.450135,33.725182
Intimidation,-84.450135,33.725182
Weapon Law Violations,-84.450135,33.725182
Aggravated Assault,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Aggravated Assault,-84.450135,33.725182
Wire Fraud,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Drug/Narcotic Violations,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Motor Vehicle Theft,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Burglary/Breaking & Entering,-84.450135,33.725182
Burglary/Breaking & Entering,-84.450135,33.725182
Impersonation,-84.450135,33.725182
Motor Vehicle Theft,-84.450135,33.725182
Pornography/Obscene Material,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Wire Fraud,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Intimidation,-84.450135,33.725182
Identity Theft,-84.450135,33.725182
Burglary/Breaking & Entering,-84.450135,33.725182
Identity Theft,-84.450135,33.725182
Aggravated Assault,-84.450135,33.725182
Welfare Fraud,-84.450135,33.725182
Destruction/Damage/Vandalism of Property,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Simple Assault,-84.450135,33.725182
Burglary/Breaking & Entering,-84.450135,33.725182
Theft From Motor Vehicle,-84.45013499,33.72518201
Destruction/Damage/Vandalism of Property,-84.45013499,33.72518201
Wire Fraud,-84.45013499,33.72518201
Destruction/Damage/Vandalism of Property,-84.463757,33.725187
Motor Vehicle Theft,-84.390232,33.725207
Destruction/Damage/Vandalism of Property,-84.403422,33.725208
Motor Vehicle Theft,-84.403469,33.725208
Theft From Motor Vehicle,-84.385766,33.72521
Motor Vehicle Theft,-84.385766,33.72521
Burglary/Breaking & Entering,-84.385766,33.72521
Simple Assault,-84.385766,33.72521
Motor Vehicle Theft,-84.412002,33.725212
Credit Card/Automated Teller Machine Fraud,-84.494543,33.725231
All Other Larceny,-84.427076,33.725237
Burglary/Breaking & Entering,-84.426413,33.725237
Motor Vehicle Theft,-84.462773,33.725244
All Other Larceny,-84.462773,33.725244
All Other Larceny,-84.440641,33.725245
All Other Larceny,-84.401449,33.725251
Credit Card/Automated Teller Machine Fraud,-84.367034,33.725251
Theft From Motor Vehicle,-84.431294,33.72526
Theft From Motor Vehicle,-84.405681,33.725264
Burglary/Breaking & Entering,-84.4315,33.72527
Motor Vehicle Theft,-84.385675,33.72528
Simple Assault,-84.402261,33.725283
Impersonation,-84.444222,33.725288
All Other Larceny,-84.403006,33.725289
All Other Larceny,-84.395451,33.725307
Impersonation,-84.433659,33.725308
Drug/Narcotic Violations,-84.436728,33.72531
Destruction/Damage/Vandalism of Property,-84.444219,33.725314
Simple Assault,-84.444219,33.725314
Sodomy,-84.353339,33.725322
Destruction/Damage/Vandalism of Property,-84.435358,33.725327
Destruction/Damage/Vandalism of Property,-84.401443,33.725335
All Other Larceny,-84.428305,33.725352
Motor Vehicle Theft,-84.403396,33.725354
Burglary/Breaking & Entering,-84.407632,33.725361
Motor Vehicle Theft,-84.38974,33.725386
Identity Theft,-84.440739,33.72539
All Other Larceny,-84.42158,33.725449
Drug/Narcotic Violations,-84.448717,33.725462
Theft From Motor Vehicle,-84.377314,33.725485
Theft From Motor Vehicle,-84.377314,33.725485
Simple Assault,-84.464958,33.72549
Drug/Narcotic Violations,-84.38804,33.72549
Motor Vehicle Theft,-84.326364,33.725504
Motor Vehicle Theft,-84.380645,33.725515
Motor Vehicle Theft,-84.405575,33.725523
Theft From Motor Vehicle,-84.436654,33.725529
Simple Assault,-84.406083,33.72553
Theft From Motor Vehicle,-84.400197,33.725533
Simple Assault,-84.406092,33.725538
Motor Vehicle Theft,-84.401062,33.725542
Destruction/Damage/Vandalism of Property,-84.401062,33.725542
Aggravated Assault,-84.401062,33.725542
Aggravated Assault,-84.401062,33.725542
Burglary/Breaking & Entering,-84.3227,33.725547
All Other Larceny,-84.3227,33.725547
Shoplifting,-84.3227,33.725547
Destruction/Damage/Vandalism of Property,-84.3227,33.725547
Theft From Motor Vehicle,-84.3227,33.725547
Shoplifting,-84.3227,33.725547
Shoplifting,-84.3227,33.725547
Motor Vehicle Theft,-84.364104,33.725553
Theft From Motor Vehicle,-84.400626,33.725558
All Other Larceny,-84.400626,33.725558
Theft From Motor Vehicle,-84.465571,33.725559
Simple Assault,-84.443274,33.72556
Motor Vehicle Theft,-84.443274,33.72556
Simple Assault,-84.404626,33.725563
Motor Vehicle Theft,-84.399414,33.725563
Drug/Narcotic Violations,-84.407652,33.725564
Aggravated Assault,-84.401872,33.725569
Burglary/Breaking & Entering,-84.422796,33.725569
Simple Assault,-84.427147,33.725573
Destruction/Damage/Vandalism of Property,-84.403599,33.725574
Motor Vehicle Theft,-84.402209,33.725577
Robbery,-84.424315,33.725581
Burglary/Breaking & Entering,-84.424315,33.725581
Credit Card/Automated Teller Machine Fraud,-84.390184,33.725582
Simple Assault,-84.403645,33.725588
Simple Assault,-84.377395,33.725589
Motor Vehicle Theft,-84.374837,33.725591
Robbery,-84.425859,33.725594
False Pretenses/Swindle/Confidence Game,-84.40518,33.72561
Theft From Motor Vehicle,-84.426604,33.725615
Motor Vehicle Theft,-84.440985,33.725624
Theft From Building,-84.423504,33.725629
Motor Vehicle Theft,-84.367515,33.725629
Motor Vehicle Theft,-84.362388,33.72563
Theft From Motor Vehicle,-84.367511,33.725631
Theft From Motor Vehicle,-84.435977,33.725634
Simple Assault,-84.366351,33.725634
Burglary/Breaking & Entering,-84.388106,33.725644
Destruction/Damage/Vandalism of Property,-84.35764,33.72565
Aggravated Assault,-84.35764,33.72565
Drug/Narcotic Violations,-84.35764,33.72565
Motor Vehicle Theft,-84.410711,33.725676
Motor Vehicle Theft,-84.410232,33.725677
Drug/Narcotic Violations,-84.401624,33.725679
Impersonation,-84.420842,33.725681
Motor Vehicle Theft,-84.429234,33.725682
Burglary/Breaking & Entering,-84.430136,33.725686
Destruction/Damage/Vandalism of Property,-84.401649,33.725688
Simple Assault,-84.383051,33.725693
Theft From Motor Vehicle,-84.528973,33.725715
Destruction/Damage/Vandalism of Property,-84.391273,33.725717
All Other Larceny,-84.437286,33.725724
Theft From Motor Vehicle,-84.432367,33.725731
Burglary/Breaking & Entering,-84.41963,33.725749
Motor Vehicle Theft,-84.432796,33.725755
Robbery,-84.433436,33.725776
Theft From Motor Vehicle,-84.434746,33.725781
Impersonation,-84.358823,33.725789
Drug/Narcotic Violations,-84.401993,33.725793
Aggravated Assault,-84.419568,33.725797
Motor Vehicle Theft,-84.368423,33.725797
Theft From Motor Vehicle,-84.423114,33.725806
False Pretenses/Swindle/Confidence Game,-84.412013,33.725813
Motor Vehicle Theft,-84.402196,33.725822
False Pretenses/Swindle/Confidence Game,-84.492484,33.725824
Impersonation,-84.396336,33.725827
Aggravated Assault,-84.396336,33.725827
Theft From Motor Vehicle,-84.396336,33.725827
Motor Vehicle Theft,-84.402629,33.725829
Theft From Motor Vehicle,-84.363495,33.725832
Aggravated Assault,-84.383688,33.725833
Weapon Law Violations,-84.402981,33.725837
Motor Vehicle Theft,-84.440079,33.725839
Aggravated Assault,-84.387736,33.725842
Simple Assault,-84.387736,33.725842
Simple Assault,-84.387736,33.725842
Burglary/Breaking & Entering,-84.397831,33.725848
Burglary/Breaking & Entering,-84.397831,33.725848
Simple Assault,-84.398179,33.725849
Simple Assault,-84.383646,33.725856
Burglary/Breaking & Entering,-84.397319,33.725864
Burglary/Breaking & Entering,-84.397319,33.725864
Simple Assault,-84.39535,33.725867
Theft From Motor Vehicle,-84.444688,33.725873
Motor Vehicle Theft,-84.391928,33.725881
Simple Assault,-84.423223,33.725882
Aggravated Assault,-84.423223,33.725882
Aggravated Assault,-84.423223,33.725882
Drug/Narcotic Violations,-84.397438,33.725884
Simple Assault,-84.423248,33.725885
All Other Larceny,-84.444281,33.725897
Motor Vehicle Theft,-84.32321,33.725901
Drug/Narcotic Violations,-84.32321,33.725901
All Other Larceny,-84.32321,33.725901
Credit Card/Automated Teller Machine Fraud,-84.32321,33.725901
Motor Vehicle Theft,-84.32321,33.725901
Weapon Law Violations,-84.32321,33.725901
Aggravated Assault,-84.358133,33.725914
Drug/Narcotic Violations,-84.358133,33.725914
All Other Larceny,-84.358133,33.725914
Destruction/Damage/Vandalism of Property,-84.424542,33.725918
Simple Assault,-84.38498,33.725921
Aggravated Assault,-84.38498,33.725921
False Pretenses/Swindle/Confidence Game,-84.401829,33.725927
Motor Vehicle Theft,-84.423862,33.725931
Motor Vehicle Theft,-84.40138,33.725933
Theft From Motor Vehicle,-84.440674,33.725935
Burglary/Breaking & Entering,-84.401839,33.725942
Simple Assault,-84.3683,33.725961
Destruction/Damage/Vandalism of Property,-84.322064,33.725964
Robbery,-84.322064,33.725964
Robbery,-84.322064,33.725964
Drug/Narcotic Violations,-84.322064,33.725964
All Other Larceny,-84.423334,33.72599
Simple Assault,-84.445854,33.725992
Simple Assault,-84.445854,33.725992
All Other Larceny,-84.445854,33.725992
Credit Card/Automated Teller Machine Fraud,-84.351144,33.725993
False Pretenses/Swindle/Confidence Game,-84.351144,33.725993
Destruction/Damage/Vandalism of Property,-84.322037,33.725997
Motor Vehicle Theft,-84.41333,33.725997
Motor Vehicle Theft,-84.322921,33.726009
Aggravated Assault,-84.476009,33.726018
Robbery,-84.323242,33.726019
All Other Larceny,-84.323242,33.726019
Robbery,-84.323242,33.726019
Shoplifting,-84.323242,33.726019
Shoplifting,-84.323242,33.726019
All Other Larceny,-84.323242,33.726019
Motor Vehicle Theft,-84.410827,33.726029
Destruction/Damage/Vandalism of Property,-84.410827,33.726029
Destruction/Damage/Vandalism of Property,-84.410827,33.726029
Motor Vehicle Theft,-84.410827,33.726029
Theft From Motor Vehicle,-84.410827,33.726029
Wire Fraud,-84.54892,33.726043
All Other Larceny,-84.336389,33.726051
Theft From Motor Vehicle,-84.421505,33.726054
Motor Vehicle Theft,-84.400196,33.72607
Arson,-84.400196,33.72607
Aggravated Assault,-84.400196,33.72607
Theft From Motor Vehicle,-84.367923,33.726077
All Other Larceny,-84.449587,33.726079
All Other Larceny,-84.396061,33.726083
Destruction/Damage/Vandalism of Property,-84.427824,33.726088
Theft From Motor Vehicle,-84.384437,33.726091
Burglary/Breaking & Entering,-84.422408,33.726095
False Pretenses/Swindle/Confidence Game,-84.412348,33.726102
Motor Vehicle Theft,-84.374974,33.726103
Motor Vehicle Theft,-84.41333,33.726112
Simple Assault,-84.382198,33.726114
False Pretenses/Swindle/Confidence Game,-84.498281,33.726114
Theft From Motor Vehicle,-84.42437,33.726115
Burglary/Breaking & Entering,-84.402562,33.72612
Burglary/Breaking & Entering,-84.42952,33.726122
All Other Larceny,-84.42952,33.726122
Aggravated Assault,-84.390621,33.726124
Destruction/Damage/Vandalism of Property,-84.429955,33.726126
Simple Assault,-84.430376,33.726129
Aggravated Assault,-84.430376,33.726129
All Other Larceny,-84.326058,33.726132
Burglary/Breaking & Entering,-84.424372,33.726133
Aggravated Assault,-84.440874,33.726133
All Other Larceny,-84.388159,33.726144
"Human Trafficking, Commercial Sex Acts",-84.408766,33.726145
Theft From Motor Vehicle,-84.49061,33.726151
Theft From Building,-84.43169,33.726156
Motor Vehicle Theft,-84.439619,33.726165
Arson,-84.394528,33.726167
Theft From Motor Vehicle,-84.397347,33.726171
Theft From Motor Vehicle,-84.410734,33.726177
Motor Vehicle Theft,-84.410734,33.726177
Theft From Motor Vehicle,-84.410734,33.726177
Motor Vehicle Theft,-84.410734,33.726177
Theft From Motor Vehicle,-84.410734,33.726177
Motor Vehicle Theft,-84.410734,33.726177
All Other Larceny,-84.395432,33.726194
False Pretenses/Swindle/Confidence Game,-84.408224,33.726197
Simple Assault,-84.391626,33.7262
Destruction/Damage/Vandalism of Property,-84.391626,33.7262
Destruction/Damage/Vandalism of Property,-84.433616,33.726201
All Other Larceny,-84.434688,33.726204
Motor Vehicle Theft,-84.44448,33.726205
Theft From Motor Vehicle,-84.412367,33.726215
Robbery,-84.390594,33.726221
Burglary/Breaking & Entering,-84.376014,33.726223
Destruction/Damage/Vandalism of Property,-84.376014,33.726223
Destruction/Damage/Vandalism of Property,-84.366701,33.726224
Motor Vehicle Theft,-84.366701,33.726224
Motor Vehicle Theft,-84.366701,33.726224
All Other Larceny,-84.366701,33.726224
Theft From Motor Vehicle,-84.366701,33.726224
Destruction/Damage/Vandalism of Property,-84.366701,33.726224
Motor Vehicle Theft,-84.366701,33.726224
Theft From Motor Vehicle,-84.366701,33.726224
Destruction/Damage/Vandalism of Property,-84.366701,33.726224
Motor Vehicle Theft,-84.366701,33.726224
Motor Vehicle Theft,-84.376011,33.726227
Motor Vehicle Theft,-84.389389,33.726227
Impersonation,-84.540194,33.726228
Motor Vehicle Theft,-84.387724,33.72623
Motor Vehicle Theft,-84.387724,33.72623
Theft From Motor Vehicle,-84.441544,33.726232
All Other Larceny,-84.441544,33.726232
Motor Vehicle Theft,-84.444103,33.726244
Destruction/Damage/Vandalism of Property,-84.444103,33.726244
Theft From Motor Vehicle,-84.444103,33.726244
Destruction/Damage/Vandalism of Property,-84.444103,33.726244
Aggravated Assault,-84.419685,33.726247
Destruction/Damage/Vandalism of Property,-84.423656,33.726251
Theft From Motor Vehicle,-84.44414,33.726252
Motor Vehicle Theft,-84.423679,33.726259
Theft From Motor Vehicle,-84.349693,33.726259
False Pretenses/Swindle/Confidence Game,-84.391791,33.726293
Motor Vehicle Theft,-84.391791,33.726293
Weapon Law Violations,-84.417968,33.726302
Drug/Narcotic Violations,-84.417968,33.726302
Drug/Narcotic Violations,-84.391894,33.726313
Destruction/Damage/Vandalism of Property,-84.391894,33.726313
Motor Vehicle Theft,-84.379427,33.726316
Theft From Motor Vehicle,-84.38408,33.726319
Drug/Narcotic Violations,-84.42056,33.726326
False Pretenses/Swindle/Confidence Game,-84.386175,33.726333
Aggravated Assault,-84.42053458,33.72634075
Simple Assault,-84.420535,33.726341
All Other Larceny,-84.420535,33.726341
Drug/Narcotic Violations,-84.420535,33.726341
Murder & Nonnegligent Manslaughter,-84.39982,33.726348
All Other Larceny,-84.401845,33.72635
Theft From Motor Vehicle,-84.401845,33.72635
Destruction/Damage/Vandalism of Property,-84.403381,33.726353
Destruction/Damage/Vandalism of Property,-84.403381,33.726353
Burglary/Breaking & Entering,-84.369013,33.726369
Destruction/Damage/Vandalism of Property,-84.322601,33.726371
Aggravated Assault,-84.322601,33.726371
Shoplifting,-84.322601,33.726371
Drug/Narcotic Violations,-84.446816,33.726374
Impersonation,-84.369116,33.726375
Impersonation,-84.369116,33.726375
Impersonation,-84.369116,33.726375
Theft From Motor Vehicle,-84.350829,33.726387
False Pretenses/Swindle/Confidence Game,-84.390583,33.726391
Aggravated Assault,-84.390583,33.726391
Theft From Building,-84.32259547,33.72639362
All Other Larceny,-84.322595,33.726394
Destruction/Damage/Vandalism of Property,-84.322595,33.726394
Simple Assault,-84.322595,33.726394
Robbery,-84.322595,33.726394
Destruction/Damage/Vandalism of Property,-84.4136,33.726394
All Other Larceny,-84.322595,33.726394
Simple Assault,-84.4136,33.726394
Drug/Narcotic Violations,-84.322595,33.726394
Destruction/Damage/Vandalism of Property,-84.322595,33.726394
Shoplifting,-84.322595,33.726394
Credit Card/Automated Teller Machine Fraud,-84.322595,33.726394
Intimidation,-84.322595,33.726394
Motor Vehicle Theft,-84.396565,33.726401
Motor Vehicle Theft,-84.419943,33.72641
Destruction/Damage/Vandalism of Property,-84.419943,33.72641
Drug/Narcotic Violations,-84.420683,33.726417
Motor Vehicle Theft,-84.420647,33.726418
Theft From Motor Vehicle,-84.424061,33.72642
Theft From Motor Vehicle,-84.386853,33.726422
All Other Larceny,-84.402991,33.726433
Burglary/Breaking & Entering,-84.397824,33.726435
Murder & Nonnegligent Manslaughter,-84.439938,33.726463
Theft From Motor Vehicle,-84.382174,33.726488
Burglary/Breaking & Entering,-84.382174,33.726488
Burglary/Breaking & Entering,-84.39059,33.726491
Theft From Building,-84.368533,33.726494
Simple Assault,-84.368533,33.726494
Motor Vehicle Theft,-84.349031,33.726494
Burglary/Breaking & Entering,-84.350081,33.726501
Theft From Motor Vehicle,-84.423857,33.726518
Drug/Narcotic Violations,-84.445549,33.726529
Destruction/Damage/Vandalism of Property,-84.445606,33.726531
All Other Larceny,-84.426992,33.726534
Motor Vehicle Theft,-84.47157,33.726561
Burglary/Breaking & Entering,-84.424772,33.726586
All Other Larceny,-84.544345,33.726595
False Pretenses/Swindle/Confidence Game,-84.386038,33.726615
Burglary/Breaking & Entering,-84.402204,33.72662
Burglary/Breaking & Entering,-84.420304,33.726625
Motor Vehicle Theft,-84.400246,33.726626
Motor Vehicle Theft,-84.325626,33.726633
Destruction/Damage/Vandalism of Property,-84.42377,33.726634
Burglary/Breaking & Entering,-84.403821,33.726645
Motor Vehicle Theft,-84.385528,33.726646
Motor Vehicle Theft,-84.42321,33.726647
Welfare Fraud,-84.400273,33.726647
All Other Larceny,-84.386175,33.726648
Animal Cruelty,-84.356631,33.726651
Theft From Motor Vehicle,-84.36258,33.726667
Destruction/Damage/Vandalism of Property,-84.36258,33.726667
Destruction/Damage/Vandalism of Property,-84.385755,33.726672
Theft From Motor Vehicle,-84.385761,33.726681
All Other Larceny,-84.322783,33.726686
Simple Assault,-84.359372,33.726689
Theft From Motor Vehicle,-84.399349,33.726715
Fondling,-84.328377,33.726717
Destruction/Damage/Vandalism of Property,-84.439624,33.726733
Motor Vehicle Theft,-84.439624,33.726733
Theft From Motor Vehicle,-84.442918,33.726743
Motor Vehicle Theft,-84.330566,33.72675
Theft From Motor Vehicle,-84.43324,33.726782
Weapon Law Violations,-84.43324,33.726782
All Other Larceny,-84.438897,33.726782
Motor Vehicle Theft,-84.379277,33.726786
Aggravated Assault,-84.490726,33.726787
Impersonation,-84.401819,33.726788
All Other Larceny,-84.402953,33.726792
Theft From Motor Vehicle,-84.401042,33.726802
Drug/Narcotic Violations,-84.418067,33.726804
Burglary/Breaking & Entering,-84.488939,33.726815
Drug/Narcotic Violations,-84.324046,33.726851
Drug/Narcotic Violations,-84.324046,33.726851
Motor Vehicle Theft,-84.412542,33.726862
Theft From Motor Vehicle,-84.44151005,33.72686553
False Pretenses/Swindle/Confidence Game,-84.443062,33.726877
Motor Vehicle Theft,-84.44304,33.726878
Motor Vehicle Theft,-84.332128,33.726878
Theft From Motor Vehicle,-84.413047,33.726879
Theft From Motor Vehicle,-84.423547,33.726889
Burglary/Breaking & Entering,-84.423547,33.726889
Motor Vehicle Theft,-84.437718,33.72689
False Pretenses/Swindle/Confidence Game,-84.332114,33.72689
Drug/Narcotic Violations,-84.403176,33.726892
Credit Card/Automated Teller Machine Fraud,-84.378835,33.726903
Motor Vehicle Theft,-84.378835,33.726903
Motor Vehicle Theft,-84.438789,33.726916
False Pretenses/Swindle/Confidence Game,-84.332977,33.726943
Theft From Motor Vehicle,-84.363589,33.726946
Theft From Motor Vehicle,-84.408755,33.726956
Motor Vehicle Theft,-84.414106,33.726968
Burglary/Breaking & Entering,-84.36555,33.72697
Impersonation,-84.36555,33.72697
False Pretenses/Swindle/Confidence Game,-84.36555,33.72697
Credit Card/Automated Teller Machine Fraud,-84.36555,33.72697
Motor Vehicle Theft,-84.36555,33.72697
Theft From Motor Vehicle,-84.36555,33.72697
Destruction/Damage/Vandalism of Property,-84.36555,33.72697
Credit Card/Automated Teller Machine Fraud,-84.36555,33.72697
Motor Vehicle Theft,-84.36555,33.72697
Impersonation,-84.36555,33.72697
Destruction/Damage/Vandalism of Property,-84.427047,33.726971
Burglary/Breaking & Entering,-84.414387,33.726984
Theft From Motor Vehicle,-84.402953,33.727006
Simple Assault,-84.322383,33.727009
Burglary/Breaking & Entering,-84.322383,33.727009
Simple Assault,-84.322383,33.727009
Theft From Motor Vehicle,-84.400601,33.727016
Burglary/Breaking & Entering,-84.402965,33.72702
All Other Larceny,-84.400135,33.727021
